"행정구역별(시군구)","연령별",2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(시군구)","연령별",1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자
"대전광역시","35~39",14268,8954,5314,14685,9243,5442,15021,9546,5475
"대전광역시","40~44",12527,7820,4707,12354,7725,4629,12324,7718,4606
"대전광역시","45~49",13743,8398,5345,14005,8546,5459,13873,8493,5380
"대전광역시","50~54",12543,7134,5409,12961,7303,5658,13886,7904,5982
"대전광역시","55~59",15114,7479,7635,15420,7613,7807,15383,7778,7605
"대전광역시","60~64",12845,5476,7369,14330,6216,8114,15485,6793,8692
"대전광역시","65~69",9579,3505,6074,10003,3644,6359,10949,4064,6885
"대전광역시","70~74",7681,2198,5483,8172,2469,5703,8828,2738,6090
"대전광역시","75~79",7523,1775,5748,7869,1860,6009,8160,1901,6259
"대전광역시","80~84",5136,1028,4108,5544,1134,4410,6047,1299,4748
"대전광역시","85세 이상",2998,575,2423,3358,671,2687,3739,759,2980
"울산광역시","합계",107497,60245,47252,110236,61404,48832,116015,64303,51712
"울산광역시","20세 미만",450,216,234,417,220,197,931,490,441
"울산광역시","20~24",4458,2565,1893,4453,2451,2002,5526,3128,2398
"울산광역시","25~29",10174,7077,3097,10313,7063,3250,10831,7339,3492
"울산광역시","30~34",10293,7577,2716,9868,7274,2594,10060,7464,2596
"울산광역시","35~39",10039,7360,2679,10082,7350,2732,10012,7305,2707
"울산광역시","40~44",9342,6492,2850,9174,6402,2772,8883,6231,2652
"울산광역시","45~49",10510,6828,3682,10624,6923,3701,10753,7009,3744
"울산광역시","50~54",10048,6032,4016,10343,6313,4030,10771,6561,4210
"울산광역시","55~59",11464,5907,5557,11687,6104,5583,11822,6234,5588
"울산광역시","60~64",9715,4295,5420,10693,4830,5863,11674,5291,6383
"울산광역시","65~69",6958,2679,4279,7375,2844,4531,8190,3153,5037
"울산광역시","70~74",5071,1477,3594,5561,1720,3841,6097,1953,4144
"울산광역시","75~79",4618,1056,3562,4955,1151,3804,5173,1225,3948
"울산광역시","80~84",2826,479,2347,3011,519,2492,3346,604,2742
"울산광역시","85세 이상",1531,205,1326,1680,240,1440,1946,316,1630
"세종특별자치시","합계",31472,16733,14739,35763,18967,16796,39078,20572,18506
"세종특별자치시","20세 미만",916,444,472,919,447,472,796,384,412
"세종특별자치시","20~24",5523,2831,2692,5953,3000,2953,5479,2635,2844
"세종특별자치시","25~29",4748,2919,1829,5330,3165,2165,6073,3521,2552
"세종특별자치시","30~34",3558,2279,1279,4152,2697,1455,4864,3120,1744
"세종특별자치시","35~39",2816,1744,1072,3365,2110,1255,3734,2323,1411
"세종특별자치시","40~44",2183,1308,875,2544,1512,1032,2889,1765,1124
"세종특별자치시","45~49",2256,1308,948,2544,1480,1064,2936,1669,1267
"세종특별자치시","50~54",1929,1092,837,2297,1287,1010,2623,1480,1143
"세종특별자치시","55~59",1960,1036,924,2287,1184,1103,2429,1269,1160
"세종특별자치시","60~64",1505,661,844,1828,809,1019,2148,957,1191
"세종특별자치시","65~69",1097,434,663,1296,513,783,1449,555,894
"세종특별자치시","70~74",839,228,611,969,283,686,1141,356,785
"세종특별자치시","75~79",974,206,768,1037,237,800,1089,263,826
"세종특별자치시","80~84",694,150,544,757,153,604,834,166,668
"세종특별자치시","85세 이상",474,93,381,485,90,395,594,109,485
"경기도","합계",1124541,607758,516783,1197586,647041,550545,1290893,696194,594699
"경기도","20세 미만",7326,3315,4011,7206,3199,4007,7590,3448,4142
"경기도","20~24",53631,25665,27966,56321,26181,30140,62973,29061,33912
"경기도","25~29",110695,69845,40850,124628,78203,46425,143503,88075,55428
"경기도","30~34",114390,78615,35775,119019,81710,37309,130162,89331,40831
"경기도","35~39",107953,72706,35247,114700,77635,37065,119825,81269,38556
"경기도","40~44",99875,66084,33791,100028,66057,33971,102842,67735,35107
"경기도","45~49",108492,68991,39501,113174,72209,40965,117392,75035,42357
"경기도","50~54",98703,60049,38654,104181,63586,40595,111353,67889,43464
"경기도","55~59",108169,57788,50381,112879,60920,51959,116975,63901,53074
"경기도","60~64",87417,39704,47713,99970,46180,53790,110259,51195,59064
"경기도","65~69",64778,24825,39953,69212,26793,42419,76574,30135,46439
"경기도","70~74",55535,16583,38952,60065,18482,41583,65253,20853,44400
"경기도","75~79",52678,12713,39965,55547,13589,41958,58022,14363,43659
"경기도","80~84",34717,6960,27757,38086,7802,30284,42249,8794,33455
"경기도","85세 이상",20182,3915,16267,22570,4495,18075,25921,5110,20811
"강원도","합계",199645,100677,98968,206295,104082,102213,208857,103974,104883
"강원도","20세 미만",2365,1380,985,2397,1435,962,1982,1131,851
"강원도","20~24",17975,11124,6851,17615,10730,6885,15984,9461,6523
"강원도","25~29",16380,11174,5206,17112,11625,5487,16968,10857,6111
"강원도","30~34",11674,7655,4019,11737,7743,3994,12063,7960,4103
"강원도","35~39",10469,6713,3756,10769,6952,3817,10751,6970,3781
"강원도","40~44",11321,7304,4017,10969,7118,3851,10663,6870,3793
"강원도","45~49",14606,9192,5414,14524,9170,5354,14226,8840,5386
